name,rating,user_ratings_total,types,address,latitude,longitude
대전 칠성당 지석묘군,4.5,12.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 교촌동 7-1,36.3124707,127.3094999
기성관,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 원내동 213-4,36.2996668,127.3163607
대전 내동리 지석묘,5.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 교촌동 11-1,36.3082328,127.3193959
천년근린공원,4.2,68.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 유성구 상대동 485,36.3424676,127.3344411
방죽어린이공원,3.3,26.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 구암동 618-1,36.3505499,127.3319134
들말어린이공원,3.3,9.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 봉명동 568-20,36.353356,127.3355067
작은내수변공원,4.3,435.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 봉명동 1057,36.3432682,127.3418225
용반들근린공원,4.1,23.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 봉명동 1024,36.3521054,127.3420235
온천어린이공원,2.6,14.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 봉명동 537-4,36.3561883,127.3443009
우산거리,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 봉명동 625,36.35875920000001,127.3453096
은평공원,4.3,341.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 월평동 313,36.3595771,127.3628268
둔산대공원,4.5,272.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 만년동 396,36.367771,127.3886019
엑스포다리,4.5,1247.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 도룡동 604,36.37271490000001,127.3879907
3·8의거 둔지미공원,4.0,44.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 둔산동 956,36.3571332,127.3754923
대전엑스포시민광장,4.5,3068.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 서구 만년동 396,36.36756339999999,127.3879898
한국과학기술원 오리연못,4.6,329.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 구성동 23,36.3682076,127.3625946
한빛탑,4.2,1480.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3765465,127.388132
국립중앙과학관,4.5,5020.0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",대전 유성구 구성동 32-2,36.3755897,127.3766119
대전시립미술관,4.4,1236.0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",대전 서구 만년동 396,36.3667991,127.3857407
화폐박물관,4.3,724.0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 가정동 35,36.3775,127.3705556
지질박물관,4.5,643.0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 가정동 30,36.377519,127.362326
체육공원,4.2,90.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 구성동 410-1,36.36621530000001,127.3667152
이응노미술관,4.4,549.0,"['tourist_attraction', 'art_gallery', 'museum', 'point_of_interest', 'establishment']",대전 서구 만년동 396,36.3668425,127.3870299
갈마공원,4.4,318.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 갈마동 820,36.3563554,127.3731037
대전 엑스포 과학공원,4.1,127.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3777239,127.3863453
엑스포 음악분수,4.6,393.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.37560200000001,127.3880346
한밭수목원,4.6,3789.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 서구 만년동 396,36.3683723,127.3880555
세고,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 둔산동 1095,36.3515381,127.3740298
청사숲,4.6,5.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 둔산동 930,36.3589084,127.3849082
김반의묘,4.8,4.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 전민동 산 18-17,36.4018853,127.3943307
2012년 아름다운 숲 13회 수상지,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 전민동 464-1,36.3999648,127.40791
상옥체육공원,4.2,159.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 문지동 66,36.3891021,127.4061552
징검다리,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 전민동 242,36.3995402,127.4121437
대전솔로몬로파크,4.4,416.0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",대전 유성구 원촌동 224,36.3778352,127.3999531
숭현서원,4.0,22.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 원촌동 산 35-1,36.3798254,127.4046556
아델,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 관평동 1213,36.4221003,127.3931897
진잠근린공원,3.9,65.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 원내동 358,36.294973,127.3205826
사랑의 오작교,3.5,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 도안동 2306,36.305899,127.3596016
정림동 갑천변,4.4,280.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 정림동 402,36.3054143,127.3611831
파평윤씨 서윤공파 고택,4.0,15.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 괴곡동 466,36.2847526,127.3514966
아델,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 정림동 584,36.304875,127.3642581
월평공원,4.4,76.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 월평동 산 36-4,36.3325248,127.3612166
변동근린공원,4.1,109.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 도마동 413-3,36.32599799999999,127.3745766
2014년 아름다운 숲 15회 수상지,5.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 도마동 산 7,36.3252938,127.3627435
수정재,3.2,15.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 변동 250,36.3295809,127.3709102
카운트다운,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 내동 산 3-6,36.3364465,127.3715707
시도,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 괴정동 71-18,36.3377896,127.3814684
명불허전,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 갈마동 956,36.3481416,127.3739066
상가천지,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 탄방동 674,36.3430211,127.3860398
보라매공원,4.2,711.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 탄방동 589,36.34818999999999,127.3846028
평화의소녀상,4.6,75.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 서구 둔산동 1544-2,36.351462,127.3848368
뜨는회마루스시,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 둔산동 1476,36.3528585,127.3886659
시애틀공원,4.1,166.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 둔산동 1385,36.35545,127.3942805
도산서원,4.1,81.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 탄방동 220-1,36.3437141,127.3960264
폐허,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 탄방동 1289,36.3481954,127.3996717
꽃과 나비 벽화,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 용문동 261-14,36.3357418,127.3936666
철도 풍경 스팟,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 용두동 712-1,36.337633,127.4041933
어린이공원,3.9,40.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 태평동 368,36.3285645,127.3948458
구 대전형무소 터,3.6,22.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 중촌동 16-11,36.3373306,127.410184
대전솔로몬로파크,4.4,416.0,"['amusement_park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 유성구 원촌동 224,36.3778352,127.3999531
은진송씨 정려각,3.5,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 법동 205-5,36.3653832,127.4317367
송애당,3.8,52.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 중리동 115,36.3645777,127.4330144
회덕쌍청당,3.6,14.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 중리동 71-1,36.363689,127.4343476
계족산공원,4.4,116.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 법동 산 2-1,36.3772222,127.4408333
장동산림욕장,4.6,493.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 산 61-2,36.4046565,127.446762
계족산성,4.5,772.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 산 85,36.3947689,127.4536227
견두산성,3.6,17.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 효평동 산 83,36.3921304,127.4591778
장동계족산 농촌체험휴양마을,5.0,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 81-1,36.4148201,127.4471954
성재산 전망대,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 장동 산 108-1,36.382717,127.4526759
효월드,4.2,44.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 안영동 71-1,36.2859869,127.3834148
뿌리공원,4.4,3081.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 침산동 364,36.2854269,127.3880835
사정공원,4.4,508.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 사정동 산 1-31,36.2996407,127.4097128
대전오월드플라워랜드,4.4,924.0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",대전 중구 사정동 142,36.292673,127.3960712
오리골약수터,3.7,23.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 서구 정림동 산 44,36.2941304,127.370318
대전오월드,4.2,6773.0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",대전 중구 사정동 142,36.2886167,127.3969124
사정골 식물원,3.9,146.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 사정동 산 1-31,36.2987519,127.4092407
창계숭절사,4.3,11.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 안영동 567-7,36.2842998,127.3721616
서대전역광장,4.4,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 오류동 170-23,36.32258789999999,127.4044561
대흥공원,3.3,135.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 160,36.3255824,127.4284326
대흥동 성당,4.7,206.0,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",대전 중구 대흥동 189,36.32679499999999,127.4264075
서대전공원,4.2,1369.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 문화동 1-40,36.32143239999999,127.411666
대전중앙시장,4.2,6111.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 원동 51-1,36.3295329,127.4331895
육국,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 용두동 21-21,36.3241232,127.412944
서대전네거리 왕버들,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 문화동 1-225,36.3219422,127.4117135
양지근린공원,4.4,228.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 중구 선화동 362-97,36.32478100000001,127.4159008
대전 충청남도청 구 본관,4.4,14.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 선화동 287-2,36.32684079999999,127.4199207
대전아쿠아리움,4.0,2052.0,"['aquarium', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대사동 198-14,36.3099586,127.421068
테미공원,4.4,424.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 326-54,36.31936080000001,127.4217667
충남도지사공관,4.4,42.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 326-67,36.32061059999999,127.4232943
대전여중 강당,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 대흥동 418-1,36.3255268,127.4258217
대전창작센터,4.1,56.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 161,36.32677650000001,127.4273373
으능정이 문화의 거리,4.3,95.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 330,36.3283766,127.4282393
대전스카이로드,4.2,2741.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 은행동 330,36.32823570000001,127.4283342
목척교,4.0,827.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 중동 318-2,36.3299152,127.4292657
한밭교육박물관,4.3,115.0,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",대전 동구 삼성동 113-1,36.33738220000001,127.4287792
대전역광장,4.1,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 정동 1-1,36.3321424,127.4333556
대전역동광장,3.9,510.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 소제동 293-9,36.3325844,127.4360351
대동 하늘공원,4.1,1527.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 동구 자양동 20-99,36.33248469999999,127.4514017
대전대학교박물관,4.0,24.0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 96-3,36.3363269,127.4614366
비래사,4.2,90.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 468,36.373077,127.4509847
Mahesh,4.5,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 463,36.3652167,127.442319
동춘당공원,4.3,679.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 463,36.36568889999999,127.4417913
삼매당,3.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 11-11,36.3458107,127.4561353
남간정사,4.1,69.0,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.34772259999999,127.4566344
우암사적공원,4.4,832.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.34782409999999,127.4567871
장판각,4.3,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.3471424,127.4575187
송자대전판,2.5,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 가양동 3,36.3471741,127.4575306
대전 비래동 고인돌,3.6,54.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 419,36.3674943,127.4483184
첫사랑 벽화,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-905,36.33189520000001,127.4509764
대동벽화마을,5.0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 5-60,36.3309072,127.4495727
하늘공원가는길,4.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-719,36.3313886,127.4509565
1990년 신혼부부 나무심기 식재지,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 산 8-5,36.3648944,127.4574971
이화정,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 1-1159,36.3305969,127.4506747
대동 AR벽화,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 대동 28-22,36.32960570000001,127.4503063
고봉산성,3.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 비룡동 산 18-1,36.3555238,127.4650116
능성,4.4,31.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 비룡동 산 19-20,36.34511670000001,127.4657677
옥류각,3.9,15.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 467,36.3727697,127.4510092
대전 비래사 목조비로자나불좌상,4.1,35.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 비래동 468,36.3729659,127.4510125
1987년 신혼부부 나무심기 식재지,5.0,2.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 산 32-1,36.3705541,127.4628523
대청호반자연생태공원,4.3,597.0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 328,36.3727738,127.4745761
대청호 2층 데크 뷰,4.7,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 산 36-8,36.37323250000001,127.4756174
황새바위 전망대,4.8,6.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 주산동 287,36.3650686,127.4841137
슬픈연가 드라마 촬영지,4.6,334.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 추동 680,36.3792117,127.4859993
찬샘마을,4.2,154.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 직동 676,36.4179055,127.4797307
효평마루 오대호아트팩토리,4.7,9.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 효평동 265,36.405207,127.4742874
관동묘려,4.1,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 마산동 96,36.38590960000001,127.4968688
근장골,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 직동 17-2,36.4077624,127.4991425
이현동 생태습지(억새밭),4.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 이현동 1,36.4162464,127.4694568
대청호두메마을,4.2,39.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 대덕구 이현동 187,36.4146279,127.4666209
고래바위 333,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신촌동 333-17,36.3767806,127.5035785
대전 보문산 마애여래좌상,4.4,23.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 산 17-10,36.3042239,127.4311273
보광사,4.0,5.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 245-2,36.3074736,127.4371267
봉소루,4.0,10.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 중구 석교동 61-2,36.3090568,127.4409596
대전별서,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 이사동 219-2,36.2842559,127.445187
조각 산과 강,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 460,36.32546349999999,127.4496312
조각 일출,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 460,36.3254549,127.4498512
조각 한옥,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 505-246,36.32568970000001,127.4501586
문충사,4.0,27.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 356-1,36.32469409999999,127.460124
갈현성,4.0,3.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 용운동 9,36.33394319999999,127.4671231
옻샘약수터,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 판암동 38,36.3107392,127.471991
식장산 단풍나무 보호수,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 세천동 571-1,36.3296662,127.4845183
The Old House Of Song Joongki’s Parents,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 세천동 240-7,36.3322638,127.491934
개심사,4.2,52.0,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",대전 동구 판암동 54-1,36.3024193,127.4721235
오동선 벚꽃길,5.0,1.0,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신상동 282-4,36.3544425,127.4985927
벚꽃명소,,,"['tourist_attraction', 'point_of_interest', 'establishment']",대전 동구 신촌동 산 6-25,36.3771227,127.5131795
휴드림랜드,,,"['amusement_park', 'point_of_interest', 'establishment']",대전 서구 월평동 443,36.3573314,127.3600869
대전방탈출 큐브이스케이프,3.7,71.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 서구 둔산동 1101-1,36.35066139999999,127.3749248
아틀란티스 키즈테마파크 대전점,3.3,13.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 유성구 도룡동 4-20,36.3760958,127.3919681
바우배기어린이공원,,,"['amusement_park', 'point_of_interest', 'establishment']",대전 대덕구 법동 280-1,36.3722631,127.424678
알크래프트드라이빙라운지,4.7,19.0,"['amusement_park', 'point_of_interest', 'establishment']",대전 중구 오류동 154-4,36.32212879999999,127.410482
아쿠아랜드수족관,3.7,9.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 지족동 912-11,36.3745468,127.3204694
피쉬갤러리,4.5,60.0,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 월평동 1301,36.35337929999999,127.3561677
A수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 월평동 1296,36.3532428,127.3562344
기린아쿠아,5.0,3.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 어은동 99,36.3636083,127.3565267
"대전 엑스포 아쿠아리움 | 대관, 연회, 프로포즈, 캠핑",,,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3749429,127.3807526
대전 엑스포 아쿠아리움,4.4,314.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 3-1,36.3749407,127.3807957
KU AQUA,5.0,1.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 도룡동 4-9,36.3763332,127.3947817
대전작은동물원수족관,4.3,63.0,"['aquarium', 'point_of_interest', 'establishment']",대전 유성구 원내동 363-6,36.301327,127.322431
갈마꽃수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 갈마동 390-22,36.34316310000001,127.3668858
온라인수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 서구 복수동 284,36.3099366,127.3750618
아쿠아,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 송촌동 445-4,36.3669962,127.4382045
아쿠아천수족관,5.0,3.0,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 법동 206-7,36.3653133,127.4322404
베스트피쉬 대전점,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 중리동 118-14,36.36217069999999,127.4345241
세이브아쿠아,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 용전동 46-17,36.3560323,127.4339132
대산수족관,3.0,4.0,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 산성동 280-3,36.30491299999999,127.3879446
파란벽걸이수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 용두동 100-36,36.3293329,127.4068246
한샘수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 용두동 99-4,36.3301294,127.4080482
Medakagallery,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 문화동 1-118,36.31886819999999,127.4137017
메다카갤러리,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 중동 51-53,36.3315284,127.4281397
대전수족관,2.8,6.0,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 정동 2-14,36.3340536,127.4316265
대전 아쿠아리움,,,"['aquarium', 'point_of_interest', 'establishment']",대전 중구 대사동 198-14,36.3099582,127.4210672
광장수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 성남동 205-6,36.34621620000001,127.4324916
옥쿠아리움,,,"['aquarium', 'point_of_interest', 'establishment']",대전 동구 가양동 42-12,36.3505427,127.4506022
꽃수족관,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 비래동 131-18,36.3582444,127.451054
겨리우리,,,"['aquarium', 'point_of_interest', 'establishment']",대전 대덕구 비래동 135-13,36.3576877,127.4526727
박선우갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 계산동 721,36.34339979999999,127.3005486
갤러리 연,3.0,3.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 지족동 1030,36.3849543,127.3082261
갤러리아트,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 노은동 488-1,36.3719779,127.3159382
와이갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 노은동 488-8,36.3719827,127.3167673
샘ㅈ물갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 지족동 880,36.3765302,127.3210061
"아트센터 나,비",,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 장대동 357-2,36.3601967,127.3361803
호박꽃갤러리,4.5,2.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신성동 162-7,36.388687,127.348524
성희갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신봉동 230-14,36.4134871,127.3380275
덕산수석정원석갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 신성동 152-1,36.38648619999999,127.3515217
갤러리지에이,4.0,1.0,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 용계동 166-11,36.32970219999999,127.33083
더갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 장대동 283-4,36.358363,127.3370495
갤러리꿀아트커뮤니티,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 원신흥동 500-3,36.3397623,127.3424472
이지갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 유성구 어은동 103-1,36.3617264,127.3540048
까르뜨블랑슈,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 서구 둔산동 1036,36.3523005,127.37852
소반갤러리,,,"['art_gallery', 'point_of_interest', 'establishment']",대전 서구 월평동 302,36.3609298,127.3717617
