name,종류,address,rating,review_count,전화번호,영업시간,description,latitude,longitude
태화장,중식,대전 동구 중앙로203번길 78,3.8,1997.0,정보 없음,일요일: 오전 11:00~오후 10:00 | 월요일: 오전 11:00~오후 10:00 | 화요일: 오전 10:30~오후 10:00 | 수요일: 오전 11:00~오후 10:00 | 목요일: 오전 11:00~오후 10:00 | 금요일: 오전 11:00~오후 10:00 | 토요일: 오전 11:00~오후 10:00,"태화장은 대전광역시 중구에 위치한 역사적 건축물로, 일제강점기부터 한국 현대사에 이르기까지 다양한 이야기를 간직한 곳입니다. 원래는 1932년 일본인 사업가에 의해 지어진 전통 한옥 스타일의 건물로, 이후 여러 차례 소유주가 바뀌며 다양한 용도로 사용되었습니다.

태화장은 특히 1950년대와 1960년대에 정치, 경제, 문화 등 여러 분야에서 중요한 인물들이 모이는 장소로 유명했습니다. 특히 이곳은 당시 정치인과 사업가들이 모여 회의나 사교 모임을 가지던 곳으로, 현대사의 중요한 결정들이 이뤄지기도 했습니다. 이러한 역사적 의미로 인해 2004년에는 등록문화재로 지정되었습니다.

현재 태화장은 그 역사적 가치를 인정받아 대전시에서 보존 및 관리하고 있으며, 시민과 관광객들에게 개방되어 있습니다. 태화장을 방문하면 한국의 전통 건축 양식과 더불어 20세기 중반 한국의 사회적, 정치적 분위기를 느낄 수 있습니다. 또한, 주변의 중구 지역은 다른 역사적 유적지와 현대적 문화 시설들이 혼재되어 있어 함께 둘러보기에 좋습니다. 방문객들은 태화장의 정원과 건축물을 둘러보며 과거로의 시간 여행을 경험할 수 있을 것입니다.",36.3338482,127.4293612
백천집식당,한식,대전 동구 대전로791번길 48,,,042-222-2407,일요일: 오전 11:30~오후 9:00 | 월요일: 오전 11:30~오후 9:00 | 화요일: 오전 11:30~오후 9:00 | 수요일: 오전 11:30~오후 9:00 | 목요일: 오전 11:30~오후 9:00 | 금요일: 오전 11:30~오후 9:00 | 토요일: 오전 11:30~오후 9:00,"백천집식당은 대전에서 오랜 전통을 자랑하는 맛집 중 하나로, 지역 주민들과 관광객들에게 사랑받고 있습니다. 이 식당은 특히 한식 요리를 전문으로 하며, 신선한 재료와 정성을 담아 만든 다양한 한국 전통 음식을 제공합니다. 대표 메뉴로는 풍성한 맛의 비빔밥, 고소한 된장찌개, 그리고 감칠맛 나는 불고기 등이 있으며, 각 요리는 정갈하게 차려져 나옵니다.

백천집식당의 분위기는 아늑하고 따뜻하며, 전통적인 한국식 인테리어가 돋보입니다. 가족 단위의 방문객이나 친구, 연인과 함께 편안한 식사를 즐기기에 안성맞춤입니다. 또한, 친절한 서비스와 합리적인 가격으로 방문객들에게 좋은 인상을 주고 있습니다.

대전을 방문하게 되면 백천집식당에서 한국의 맛을 경험해보는 것을 추천드립니다. 한국 전통의 맛과 정취를 느껴볼 수 있는 소중한 기회가 될 것입니다.",36.329463,127.4306694
대성관,중식,대전 중구 계백로1584번길 114,4.1,257.0,정보 없음,일요일: 오전 11:00~오후 9:00 | 월요일: 오전 11:00~오후 9:00 | 화요일: 오전 11:00~오후 9:00 | 수요일: 오전 11:00~오후 9:00 | 목요일: 오전 11:00~오후 9:00 | 금요일: 오전 11:00~오후 9:00 | 토요일: 오전 11:00~오후 9:00,"대성관은 대전광역시 중구에 위치한 유서 깊은 건축물입니다. 이곳은 대전의 역사와 문화를 느낄 수 있는 장소로, 과거 대전의 중요한 행사나 모임이 열리던 공간입니다. 대성관은 전통적인 한옥 건축 양식을 잘 보존하고 있으며, 주변 경관과 조화를 이루는 아름다운 정원이 있어 방문객들에게 평화롭고 고즈넉한 분위기를 제공합니다.

대성관은 역사적 가치뿐만 아니라 건축적으로도 흥미로운 요소가 많습니다. 목재와 기와로 이루어진 구조는 한국 전통 건축의 미를 잘 보여주며, 섬세한 장식과 조각들은 당시의 예술적 감각을 엿볼 수 있게 합니다. 방문객들은 이곳에서 조용히 산책하며 옛날의 생활상을 상상해보거나, 특별한 문화 행사가 열릴 때 참여해 더욱 풍성한 경험을 할 수 있습니다.

대성관은 대중교통으로 쉽게 접근할 수 있으며, 대전의 다른 관광 명소들과도 가깝기 때문에 하루 여행 일정에 포함시키기에 좋습니다. 방문 시, 대전의 역사와 문화를 깊이 이해하고 싶은 여행자들에게 강력히 추천하는 장소입니다.",36.3129957,127.3975446
정식당,한식,대전 중구 중앙로130번길 37-13,4.1,326.0,042-257-5055,일요일: 오전 11:00~오후 9:00 | 월요일: 오전 11:00~오후 9:00 | 화요일: 오전 11:00~오후 9:00 | 수요일: 오전 11:00~오후 9:00 | 목요일: 오전 11:00~오후 9:00 | 금요일: 오전 11:00~오후 9:00 | 토요일: 오전 11:00~오후 9:00,"정식당은 서울에 위치한 고급 한식 레스토랑으로, 전통 한식을 현대적인 감각으로 재해석하여 제공하는 곳입니다. 2011년에 오픈한 이래로 국내외에서 많은 찬사를 받아왔으며, 미쉐린 가이드에서도 별을 받는 등 그 품질과 창의성을 인정받고 있습니다. 

정식당의 메뉴는 계절에 따라 변화하며, 신선한 재료를 사용하여 각 요리에 독창성과 미적 감각을 더합니다. 예를 들어, 한식의 기본적인 재료와 조리법을 기반으로 하지만, 프랑스 요리의 기법이나 일본의 미니멀리즘을 적용하여 색다른 맛과 시각적 아름다움을 제공합니다. 

식당의 인테리어는 세련되고 우아하며, 전통과 현대가 조화를 이루고 있어 손님들이 편안하게 식사를 즐길 수 있도록 설계되었습니다. 또한, 정식당의 서비스는 세심하고 친절하여 고객에게 특별한 경험을 제공합니다.

정식당은 미식가들에게 한국의 전통 음식이 현대적으로 재탄생할 수 있는 가능성을 보여주는 장소로, 한국의 풍부한 음식문화를 경험하고 싶은 여행자라면 꼭 방문해볼 만한 곳입니다. 예약은 필수이며, 방문 전 드레스 코드를 확인하는 것이 좋습니다.",36.3267832,127.4257336
왕관식당,한식,확인요망,4.1,362.0,042-221-1663,일요일: 휴무일 | 월요일: 오후 12:00~2:00 | 화요일: 오후 12:00~2:00 | 수요일: 오후 12:00~2:00 | 목요일: 오후 12:00~2:00 | 금요일: 오후 12:00~2:00 | 토요일: 오후 12:00~2:00,"왕관식당은 대전에 위치한 전통적인 한식당으로, 정갈하고 맛있는 한국 요리를 제공하는 곳으로 유명합니다. 이 식당은 오랜 세월 동안 지역 주민들과 여행객들 사이에서 사랑받아온 장소로, 특히 한국의 전통 음식을 경험하고자 하는 분들께 추천할 만합니다. 

왕관식당의 메뉴는 다양한 한식 요리를 포함하고 있으며, 특히 김치찌개, 불고기, 비빔밥 등 한국의 대표적인 음식을 맛볼 수 있습니다. 또한, 신선한 재료를 사용하여 건강하고 맛있는 식사를 제공합니다. 

식당 내부는 아늑하고 전통적인 한국식 인테리어로 꾸며져 있어, 식사를 하면서 한국의 문화와 분위기를 즐길 수 있습니다. 직원들은 친절하고 서비스가 훌륭하여, 음식뿐만 아니라 전반적인 식사 경험을 더욱 만족스럽게 만들어 줍니다.

대전을 방문하신다면, 왕관식당에서의 식사는 지역의 맛을 경험할 수 있는 좋은 기회가 될 것입니다. 여행 중에 따뜻하고 정성 어린 한 끼 식사를 즐기고 싶다면, 이곳을 꼭 방문해 보세요.",,
진로집,한식,대전 중구 중교로 45-5,3.8,1056.0,042-822-2257,일요일: 오전 11:00~오후 9:30 | 월요일: 오전 11:00~오후 9:30 | 화요일: 오전 11:00~오후 9:30 | 수요일: 오전 11:00~오후 9:30 | 목요일: 오전 11:00~오후 9:30 | 금요일: 오전 11:00~오후 9:30 | 토요일: 오전 11:00~오후 9:30,"진로집은 대전에서 오랜 역사를 자랑하는 유명한 막걸리 전문점입니다. 이곳은 대전의 중앙시장 근처에 위치하고 있으며, 지역 주민들과 관광객들 모두에게 사랑받고 있는 장소입니다. 진로집은 아늑하고 전통적인 분위기를 자아내며, 방문객들이 편안하게 머물 수 있는 공간을 제공합니다.

이곳의 대표 메뉴는 신선하고 부드러운 막걸리로, 직접 빚은 전통 방식의 막걸리는 깊고 진한 맛을 자랑합니다. 진로집에서는 막걸리와 함께 즐길 수 있는 다양한 한식 안주도 함께 제공되며, 특히 해물파전과 김치전이 인기 메뉴입니다. 이 외에도 제철 재료를 사용한 다양한 안주들이 준비되어 있어, 막걸리와 함께 한국의 맛을 제대로 즐길 수 있습니다.

진로집은 단순히 음료와 음식만을 제공하는 곳이 아니라, 한국의 전통주 문화를 체험할 수 있는 특별한 장소입니다. 대전을 방문하신다면, 진로집에 들러 전통주와 함께 여유로운 시간을 보내보는 것을 추천합니다. 따뜻한 환대와 함께 잊지 못할 맛과 경험을 선사할 것입니다.",36.3258742,127.4247024
소나무집,한식,대전 중구 대전천서로 427-3,4.0,421.0,042-226-0914,일요일: 오전 11:30~오후 10:00 | 월요일: 오전 11:30~오후 10:00 | 화요일: 오전 11:30~오후 10:00 | 수요일: 오전 11:30~오후 10:00 | 목요일: 오전 11:30~오후 10:00 | 금요일: 오전 11:30~오후 10:00 | 토요일: 오전 11:30~오후 10:00,"대전의 소나무집은 아늑하고 정겨운 분위기를 자랑하는 한옥 스타일의 음식점입니다. 이곳은 전통적인 한국의 정취를 느낄 수 있는 곳으로, 주로 고급스러운 한식 요리를 제공합니다. 소나무집은 신선한 재료를 사용해 맛을 극대화하며, 정갈한 한식 상차림이 특징입니다. 특히, 불고기나 갈비찜과 같은 한국 전통 요리뿐만 아니라, 계절별로 다양한 반찬이 제공되어 풍성한 식사를 즐길 수 있습니다. 이곳은 가족 단위 방문객이나 전통 한식을 경험하고자 하는 외국인 관광객에게도 인기가 많습니다. 대전의 자연과 조화를 이루는 소나무로 둘러싸인 이곳에서, 편안한 식사 시간을 보내보세요.",36.3271452,127.4304539
만수불고기,한식,대전 유성구 장대로 38,4.1,159.0,042-256-1464,일요일: 오전 11:30~오후 9:00 | 월요일: 오전 11:30~오후 9:00 | 화요일: 오전 11:30~오후 9:00 | 수요일: 오전 11:30~오후 9:00 | 목요일: 오전 11:30~오후 9:00 | 금요일: 오전 11:30~오후 9:00 | 토요일: 오전 11:30~오후 9:00,"만수불고기는 대전광역시에 위치한 유명한 음식점으로, 특히 불고기를 전문으로 제공합니다. 이곳은 현지인들 사이에서 오랫동안 사랑받아 온 맛집으로, 신선한 재료와 정성스러운 손맛으로 많은 이들의 입맛을 사로잡고 있습니다.

만수불고기의 불고기는 부드러운 육질과 풍부한 양념 맛이 특징입니다. 고기는 신선한 상태로 준비되며, 고유의 비법 양념에 잘 재워져 깊은 맛을 자랑합니다. 불판에서 직접 구워지는 불고기의 향은 식욕을 돋우며, 함께 제공되는 밑반찬과 조화를 이루어 더욱 풍성한 식사를 제공합니다.

이곳은 가족 단위의 방문객부터 친구, 연인과 함께 찾는 커플들까지 다양한 고객층이 즐겨 찾는 장소입니다. 깔끔하고 아늑한 인테리어는 식사 분위기를 한층 더 편안하게 만들어 줍니다. 대전을 방문한다면, 만수불고기에서의 식사는 꼭 한번 경험해 볼 만한 가치가 있습니다. 맛있는 불고기와 함께 대전의 특별한 미식 문화를 즐겨보세요.",36.3584052,127.3365206
경동오징어국수,기타,대전 동구 계족로 369,4.0,310.0,042-626-5707,일요일: 오전 11:00~오후 8:30 | 월요일: 오전 11:00~오후 8:30 | 화요일: 오전 11:00~오후 8:30 | 수요일: 오전 11:00~오후 8:30 | 목요일: 오전 11:00~오후 8:30 | 금요일: 오전 11:00~오후 8:30 | 토요일: 오전 11:00~오후 8:30,"경동오징어국수는 대전에서 맛볼 수 있는 독특하고 인기 있는 맛집 중 하나입니다. 이곳은 오징어 국수라는 독특한 메뉴로 유명하며, 신선한 오징어와 쫄깃한 면발이 조화를 이루어 깊고 풍부한 맛을 제공합니다. 국물은 깔끔하면서도 진한 감칠맛이 있으며, 매콤한 양념이 더해져 한국적인 맛을 느낄 수 있습니다.

경동오징어국수는 현지인들 사이에서 오랜 시간 사랑받아온 곳으로, 식사 시간에는 줄을 서는 경우도 많습니다. 이곳은 대전 여행 중 특별한 한 끼를 즐기고 싶을 때 방문하기 좋은 장소로, 한국의 전통적인 면 요리를 색다르게 경험할 수 있는 기회를 제공합니다.

매장은 소박하고 아늑한 분위기로, 따뜻한 환대와 함께 편안한 식사 시간을 보낼 수 있습니다. 대전에 방문하신다면 경동오징어국수를 통해 이 지역만의 특별한 미식을 경험해보세요.",36.3447903,127.4332216
광천식당,한식,대전 서구 계룡로 670-16,3.7,1760.0,042-253-6799,일요일: 오전 10:00~오후 8:00 | 월요일: 오전 10:00~오후 8:00 | 화요일: 오전 10:00~오후 8:00 | 수요일: 오전 10:00~오후 8:00 | 목요일: 오전 10:00~오후 8:00 | 금요일: 오전 10:00~오후 8:00 | 토요일: 오전 10:00~오후 8:00,"광천식당은 대전광역시에 위치한 유명한 식당으로, 특히 두부두루치기 요리로 널리 알려져 있습니다. 이 식당은 오랜 역사를 자랑하며, 대전 지역 주민들과 관광객들에게 꾸준한 사랑을 받고 있습니다. 

두부두루치기는 부드러운 두부를 매콤한 양념장과 함께 볶아낸 요리로, 한국적인 맛을 즐길 수 있는 대표적인 메뉴입니다. 광천식당에서는 신선한 재료와 비법 양념을 사용하여 깊고 풍부한 맛을 제공합니다. 두부의 부드러움과 양념의 매콤달콤한 조화는 식욕을 돋우기에 충분합니다.

광천식당은 아늑한 분위기와 친절한 서비스로도 유명합니다. 가족 단위의 방문객이나 친구들과 함께 방문하기에 적합하며, 대전에서의 특별한 식사 경험을 원하는 이들에게 추천할 만한 장소입니다. 식당의 인기가 높은 만큼, 방문 전에 예약을 하는 것이 좋습니다. 대전을 방문한다면, 광천식당에서의 식사는 놓치지 말아야 할 특별한 경험이 될 것입니다.",36.3361828,127.3943689
