name,종류,address,rating,review_count,전화번호,영업시간,description,latitude,longitude
카리용,문화명소,대전 서구 혜천로 100,5.0,2,042-718-7114,일요일: 오전 6:00~오후 6:00 | 월요일: 오전 6:00~오후 6:00 | 화요일: 오전 6:00~오후 6:00 | 수요일: 오전 6:00~오후 6:00 | 목요일: 오전 6:00~오후 6:00 | 금요일: 오전 6:00~오후 6:00 | 토요일: 오전 6:00~오후 6:00,"카리용은 대전광역시에 위치한 카페로, 아늑하고 독특한 분위기로 잘 알려져 있습니다. 이곳은 커피와 디저트를 즐기기에 좋은 장소로, 특히 커피 애호가들에게 인기가 많습니다. 카리용은 높은 퀄리티의 커피 원두를 사용하여 풍부하고 깊은 맛을 자랑합니다. 매장 내부는 세련된 인테리어로 꾸며져 있어, 친구나 가족과 함께 담소를 나누기에도 적합하며, 조용한 분위기 속에서 책을 읽거나 작업을 하기에도 좋은 환경을 제공합니다. 또한, 카리용은 주기적으로 새로운 메뉴를 개발하여 방문할 때마다 다양한 맛을 경험할 수 있는 즐거움을 줍니다. 대전을 방문할 때, 현지의 커피 문화를 경험하고 싶다면 카리용을 추천드립니다.",36.3701837,127.3038045
대전예술의전당,문화명소,대전 서구 둔산대로 135,4.5,1797,정보 없음,일요일: 오전 10:00~오후 5:00 | 월요일: 휴무일 | 화요일: 오전 10:00~오후 5:00 | 수요일: 오전 10:00~오후 5:00 | 목요일: 오전 10:00~오후 5:00 | 금요일: 오전 10:00~오후 5:00 | 토요일: 오전 10:00~오후 5:00,"대전예술의전당은 대한민국 대전광역시에 위치한 종합 문화예술 공간으로, 다양한 공연과 예술 행사를 통해 지역 주민과 방문객들에게 풍부한 문화 경험을 제공합니다. 2003년에 개관한 이 전당은 오페라 하우스, 아트홀, 앙상블홀 등의 다채로운 공연장을 갖추고 있어 클래식 음악, 오페라, 발레, 연극 등 다양한 장르의 공연을 즐길 수 있습니다.

대전예술의전당은 최신 음향 기술을 도입하고, 뛰어난 무대 기획으로 예술가와 관객 모두에게 최적의 환경을 제공합니다. 특히, 오페라 하우스는 대규모 공연을 수용할 수 있는 시설과 최신식 장비를 갖추고 있어 국내외 유명 아티스트와 공연단체들이 자주 찾는 장소입니다.

또한, 이곳에서는 전시회, 워크숍, 교육 프로그램 등 다양한 문화예술 관련 활동도 진행되며, 지역 예술인들에게 창작과 발표의 기회를 제공하고 있습니다. 대전예술의전당은 대전의 문화중심지로서, 예술을 사랑하는 사람들에게 영감과 즐거움을 선사하는 중요한 장소입니다. 방문객들은 공연 관람 외에도 전당 주변의 아름다운 자연경관을 즐길 수 있어, 문화와 자연이 조화롭게 어우러진 특별한 경험을 할 수 있습니다.",36.3027484,127.375812
천연기념물센터,문화명소,대전 서구 유등로 927,4.8,107,070-7092-7156,일요일: 오전 8:30~오후 8:00 | 월요일: 오전 8:30~오후 8:00 | 화요일: 오전 8:30~오후 8:00 | 수요일: 오전 8:30~오후 8:00 | 목요일: 오전 8:30~오후 8:00 | 금요일: 오전 8:30~오후 8:00 | 토요일: 오전 8:30~오후 8:00,"천연기념물센터는 대전광역시에 위치한 자연유산에 대한 보존과 교육을 목적으로 설립된 시설입니다. 이곳은 한국의 다양한 천연기념물에 대한 정보를 제공하며, 자연과학 및 환경 보호에 관심이 있는 방문객들에게 유익한 경험을 제공합니다.

센터 내부에는 다양한 전시관이 마련되어 있어, 방문객들은 한국의 귀중한 자연유산을 직접 보고 배울 수 있습니다. 전시관에서는 동식물, 지형, 지질 등 다양한 주제로 천연기념물에 대한 상세한 설명과 자료를 제공합니다. 특히, 멸종 위기에 처한 동식물의 보호와 복원 노력에 대한 정보도 얻을 수 있어 환경 보호의 중요성을 깨닫게 됩니다.

또한, 천연기념물센터는 교육 프로그램과 워크숍을 통해 어린이와 학생들에게 자연과 환경에 대한 이해를 높이는 데 기여하고 있습니다. 이러한 프로그램은 참가자들이 직접 체험하고 참여할 수 있는 기회를 제공하여 자연 보호에 대한 관심을 높이는 데 큰 도움이 됩니다.

대전을 방문하는 여행자라면 천연기념물센터를 통해 한국의 아름답고 소중한 자연유산을 만나보세요. 이곳에서는 자연의 경이로움과 보존의 중요성을 깨닫는 뜻깊은 경험을 할 수 있을 것입니다.",36.3679309,127.3877917
특허청 발명인의 전당,문화명소,대전 서구 청사로 189,0.0,0,정보 없음,정보 없음,"특허청 발명인의 전당은 대전광역시에 위치한 특별한 전시 공간으로, 대한민국의 발명과 혁신을 기리기 위해 설립된 곳입니다. 이곳은 발명가들의 창의성과 탁월한 기여를 기념하며, 그들의 업적을 널리 알리고자 합니다. 전당은 다양한 발명품과 관련 자료들을 전시하여 관람객들이 발명의 역사와 발전 과정을 쉽게 이해할 수 있도록 돕습니다.

방문객들은 과거와 현재의 혁신적인 발명품을 가까이서 살펴볼 수 있으며, 이를 통해 기술 발전의 중요성과 과학적 사고의 가치를 체감할 수 있습니다. 또한, 전당에서는 발명에 관한 다양한 교육 프로그램과 워크숍을 제공하여 관람객들이 직접 발명의 세계를 체험하고 창의력을 키울 수 있는 기회를 제공합니다.

특허청 발명인의 전당은 발명과 관련된 각종 전시회와 행사가 정기적으로 열리며, 방문객들에게 끊임없이 새로운 아이디어와 영감을 제공합니다. 대전을 방문하는 여행객들에게는 과학과 기술의 역사를 배우고, 미래의 혁신을 상상할 수 있는 특별한 경험을 선사하는 의미 있는 장소입니다.",36.3673642,127.3923156
대전 문학관,문화명소,대전 동구 송촌남로11번길 116,4.2,69,정보 없음,정보 없음,"대전 문학관은 한국 문학의 아름다움과 깊이를 탐구하고자 하는 방문객들에게 이상적인 장소입니다. 이 문학관은 대전 지역의 문학적 유산을 보존하고 전시하며, 다양한 문학 작품과 작가에 대한 정보를 제공합니다.

문학관 내부는 주기적으로 변화하는 전시와 상설 전시로 구성되어 있어 방문할 때마다 새로운 경험을 제공합니다. 상설 전시에서는 대전을 중심으로 활동한 작가들의 작품과 생애를 조명하며, 그들의 문학 세계를 깊이 이해할 수 있는 기회를 제공합니다. 또한, 문학관에서는 작가와의 만남, 문학 강좌, 워크숍 등 다양한 프로그램을 통해 문학을 더욱 가깝게 느낄 수 있는 행사를 주최합니다.

특히, 대전 문학관은 지역 주민뿐만 아니라 전국의 문학 애호가들에게도 사랑받는 공간으로, 문학적 영감을 얻고자 하는 사람들에게 추천할 만한 장소입니다. 방문객들은 문학관 주변의 아름다운 자연 경관을 즐기며 산책을 하거나, 문학관 내의 편안한 독서 공간에서 시간을 보내며 독서의 즐거움을 만끽할 수 있습니다. 

대전 문학관은 단순히 문학 작품을 전시하는 공간을 넘어, 문학에 대한 깊은 이해와 감상을 돕는 문화적 허브로서의 역할을 하고 있습니다. 문학을 사랑하는 누구에게나 특별한 경험을 선사할 이곳에서, 한국 문학의 매력을 한층 더 느껴보시기 바랍니다.",36.3622267,127.3849235
"골프테마파크, 조이마루",문화명소,대전 유성구 엑스포로97번길 40,4.3,268,정보 없음,정보 없음,"조이마루는 대전의 대표적인 골프 테마파크로, 골프 애호가뿐만 아니라 가족 단위의 방문객들에게도 즐거운 시간을 제공하는 곳입니다. 이곳은 다양한 골프 체험과 함께 휴식과 레저를 동시에 즐길 수 있는 복합 공간으로 설계되었습니다.

조이마루는 첨단 기술을 활용한 골프 시뮬레이터와 실내 골프 연습장을 갖추고 있어, 날씨에 구애받지 않고 언제든지 골프를 즐길 수 있습니다. 또한, 초보자들을 위한 골프 레슨 프로그램도 운영되고 있어, 처음 골프를 접하는 사람들도 부담 없이 방문할 수 있습니다.

뿐만 아니라, 조이마루는 가족들이 함께 즐길 수 있는 다양한 시설도 마련되어 있습니다. 어린이들을 위한 놀이 공간과 다양한 체험 프로그램이 운영되고 있으며, 맛있는 음식을 즐길 수 있는 레스토랑과 카페도 있어 하루 종일 머물며 여유로운 시간을 보낼 수 있습니다.

조이마루는 대전의 풍부한 자연경관을 배경으로 하고 있어, 골프를 즐기면서도 아름다운 경치를 감상할 수 있는 것이 큰 장점입니다. 도시의 번잡함을 벗어나 자연 속에서 여유로운 시간을 보내고 싶은 분들에게 추천드리는 장소입니다. 대전 여행 중 골프와 레저를 동시에 만끽하고 싶다면, 조이마루는 꼭 방문해보아야 할 곳입니다.",36.3622267,127.3849235
대전 아쿠아리움,문화명소,대전 중구 보문산공원로 469,4.0,2052,정보 없음,정보 없음,"대전 아쿠아리움은 대전광역시의 중심지에 위치한 인기 있는 관광 명소 중 하나입니다. 이곳은 다양한 해양 생물을 가까이에서 관찰할 수 있는 기회를 제공하며, 가족 단위 방문객에게 특히 인기가 많습니다.

아쿠아리움은 여러 테마로 나뉘어져 있으며, 각 테마는 특정 생태계나 해양 생물을 중심으로 구성되어 있습니다. 열대어, 산호초, 심해 생물 등 다양한 해양 생물을 만날 수 있으며, 수조를 통해 그들의 자연스러운 움직임을 관찰할 수 있습니다. 또한, 해양 생물에 대한 교육적인 정보를 제공하여 아이들에게도 유익한 학습의 기회를 제공합니다.

특히, 대전 아쿠아리움에서는 '터치풀'과 같은 체험형 전시도 있어 방문객들이 직접 해양 생물을 만져보고 느낄 수 있는 특별한 경험을 할 수 있습니다. 이 외에도, 다이빙 쇼나 먹이 주기 같은 특별한 프로그램이 정기적으로 진행되어 방문객들에게 더욱 흥미로운 시간을 제공합니다.

아쿠아리움 내부는 쾌적하고 현대적인 시설로 꾸며져 있어 관람이 편리하며, 다양한 편의시설도 잘 갖추어져 있습니다. 대전 아쿠아리움은 대전의 다른 관광지와도 가까워, 하루 동안 다양한 활동을 즐길 수 있는 최적의 장소입니다. 방문 전에 운영 시간과 특별 이벤트를 확인하시면 더욱 알찬 여행이 될 것입니다.",36.3565319,127.4373895
대전 시청자미디어센터,문화명소,대전 유성구 대덕대로512번길 20,4.5,40,정보 없음,정보 없음,"대전 시청자미디어센터는 대전광역시에 위치한 현대적인 멀티미디어 시설로, 시민들이 미디어 콘텐츠를 제작하고 소비할 수 있는 다양한 기회를 제공합니다. 이곳은 미디어 교육, 콘텐츠 제작, 방송 체험 등 다채로운 프로그램을 통해 시민들이 미디어에 대한 이해와 활용 능력을 높일 수 있도록 지원합니다.

센터는 최첨단 스튜디오, 편집실, 녹음실 등을 갖추고 있어 개인이나 단체가 방송 콘텐츠를 제작할 수 있는 환경을 제공합니다. 또한, 다양한 워크숍과 강좌를 통해 초보자부터 전문가까지 누구나 참여할 수 있도록 교육 프로그램이 마련되어 있습니다.

특히, 청소년과 청년을 대상으로 한 미디어 교육 프로그램은 이들이 창의적이고 비판적인 사고를 바탕으로 미디어를 활용하는 능력을 키우는 데 중점을 두고 있습니다. 방문객들은 직접 방송 장비를 다뤄보거나, 콘텐츠 제작 과정을 체험함으로써 미디어 산업에 대한 실질적인 경험을 쌓을 수 있습니다.

대전 시청자미디어센터는 시민들이 보다 적극적으로 미디어에 참여하고, 자신의 목소리를 낼 수 있는 플랫폼을 제공하는 역할을 하여 지역 사회의 미디어 문화 발전에 기여하고 있습니다. 대전을 방문하는 여행자에게는 현지 문화와 미디어 산업을 경험해볼 수 있는 특별한 기회를 제공합니다.",36.3766158,127.3910284
대전 테미예술창작센터,문화명소,대전 중구 보문로199번길 37-1,0.0,0,정보 없음,정보 없음,"대전 테미예술창작센터는 대전광역시 중구에 위치한 예술 창작 공간으로, 예술가들에게 창작의 기회를 제공하고 대중에게 다양한 예술 경험을 선사하는 곳입니다. 이곳은 주로 레지던시 프로그램을 운영하여 국내외 예술가들이 일정 기간 머물며 작품을 창작하고 연구할 수 있는 환경을 제공합니다.

테미예술창작센터는 다양한 예술 장르를 포용하며, 회화, 조각, 설치 미술, 영상, 퍼포먼스 등 다양한 예술작업이 이루어집니다. 예술가들은 이곳에서 창작 활동뿐만 아니라 지역 사회와의 교류, 워크숍, 전시회 등을 통해 대중과 직접 소통할 수 있는 기회를 갖습니다.

센터는 주변의 자연 경관과 어우러져 창작의 영감을 주는 분위기를 자아내며, 예술을 사랑하는 사람들에게는 새로운 시각적, 감각적 경험을 제공합니다. 방문객들은 작품 전시와 다양한 문화 프로그램을 통해 예술가들의 창의적인 에너지를 느낄 수 있습니다.

테미예술창작센터에 방문하면 예술가들의 열정과 창의성을 가까이에서 체험할 수 있으며, 대전의 문화적 풍요로움을 한층 더 깊이 있게 느낄 수 있는 특별한 경험을 할 수 있습니다.",36.3099215,127.4207051
대전 창작센터,문화명소,대전 중구 대종로 470,4.1,56,042-220-0510,정보 없음,"대전 창작센터는 대전광역시 중구 대흥동에 위치한 예술 창작 공간으로, 다양한 예술가와 창작자들에게 창작의 기회를 제공하고 대중과의 소통을 돕기 위한 목적으로 운영되고 있습니다. 이곳은 예술가들의 작업실, 전시 공간, 공연장 등 다양한 시설을 갖추고 있어 창의적인 활동이 활발히 이루어지는 장소입니다.

대전 창작센터에서는 회화, 조각, 사진, 설치 미술 등 다양한 장르의 전시가 열리며, 지역 예술가들의 작품은 물론, 국내외 다양한 예술가들의 작품도 감상할 수 있습니다. 또한, 예술 강좌, 워크숍, 세미나 등 다양한 프로그램을 통해 예술 교육과 체험의 기회를 제공합니다. 

이 센터는 대전의 문화 예술을 활성화하고 지역 주민들이 예술을 더욱 가깝게 느낄 수 있도록 돕는 중요한 역할을 하고 있습니다. 방문객들은 예술 작품을 감상하는 것뿐만 아니라, 창작 과정에 직접 참여해 볼 수도 있어, 예술에 대한 이해와 흥미를 높일 수 있는 기회를 가질 수 있습니다. 

대전 창작센터는 예술을 사랑하는 사람들에게 영감을 주고, 새로운 예술적 경험을 선사하는 곳으로, 대전을 방문하는 여행자라면 꼭 한번 들러볼 만한 가치가 있는 문화 공간입니다.",36.3773616,127.3843146
대전 전통나래관,문화명소,대전 동구 철갑2길 2,3.0,2,042-636-8008,일요일: 오전 10:00~오후 5:00 | 월요일: 휴무일 | 화요일: 오전 10:00~오후 5:00 | 수요일: 오전 10:00~오후 5:00 | 목요일: 오전 10:00~오후 5:00 | 금요일: 오전 10:00~오후 5:00 | 토요일: 오전 10:00~오후 5:00,"대전 전통나래관은 한국의 전통문화를 체험하고 배우며 즐길 수 있는 문화 공간입니다. 이곳은 대전 지역의 전통문화와 역사를 보존하고 계승하기 위해 설립된 장소로, 다양한 전시와 체험 프로그램을 제공합니다.

전통나래관에서는 한복 입어보기, 전통 놀이 체험, 한지 공예, 다도 체험 등 다양한 프로그램을 통해 한국 전통문화의 아름다움과 깊이를 직접 경험할 수 있습니다. 특히, 한복 체험은 많은 방문객들에게 인기가 있으며, 전통 의상을 입고 기념사진을 찍을 수 있습니다.

또한, 전통나래관은 대전 지역의 역사와 문화를 소개하는 전시를 통해 방문객들에게 교육적인 기회를 제공합니다. 이곳을 방문하면 대전의 전통과 현대가 조화를 이루는 특별한 문화 체험을 할 수 있습니다.

이 외에도 전통나래관에서는 계절별 또는 특별한 날에 맞춰 다양한 이벤트와 행사를 개최하여 방문객들에게 더욱 풍성한 경험을 선사합니다. 가족 단위 방문객이나 전통문화에 관심 있는 외국인 관광객에게 특히 추천할 만한 장소입니다.",36.3197828,127.422336
무형문화재전수회관,문화명소,대전 대덕구 동춘당로94번길 50,4.6,43,정보 없음,정보 없음,"무형문화재전수회관은 대전광역시에 위치한 독특한 문화 공간으로, 한국의 전통 문화와 예술을 보존하고 계승하기 위해 설립된 곳입니다. 이곳은 무형문화재로 지정된 다양한 전통 예술과 공예를 직접 체험하고 배울 수 있는 기회를 제공합니다.

전수회관에서는 전통 음악, 무용, 공예 등 다양한 분야의 무형문화재 기능 보유자들이 직접 교육을 진행하며, 그들의 기술과 지식을 전수받을 수 있는 프로그램이 마련되어 있습니다. 이러한 프로그램들은 한국의 무형문화재를 보다 깊이 이해하고 체험할 수 있는 소중한 기회를 제공합니다.

또한, 회관 내에는 전시 공간이 마련되어 있어, 무형문화재의 다양한 작품과 유물을 감상할 수 있습니다. 이를 통해 방문객들은 한국 전통 문화의 아름다움과 역사적 가치를 몸소 느낄 수 있습니다.

무형문화재전수회관은 전통 문화에 관심 있는 여행자에게 특별한 경험을 선사하며, 대전의 문화적 깊이를 이해하는 데 큰 도움이 될 것입니다. 방문 시에는 프로그램 일정과 예약 여부를 미리 확인하는 것이 좋습니다.",36.3267426,127.4273109
대전 평생학습관,문화명소,대전 중구 중교로 56,4.4,25,042-255-4700,일요일: 오전 10:00~오후 6:00 | 월요일: 휴무일 | 화요일: 오전 10:00~오후 6:00 | 수요일: 오전 10:00~오후 6:00 | 목요일: 오전 10:00~오후 6:00 | 금요일: 오전 10:00~오후 6:00 | 토요일: 오전 10:00~오후 6:00,"대전 평생학습관은 대전광역시에 위치한 교육 및 학습 지원 시설로, 지역 주민들에게 다양한 학습 기회를 제공하는 곳입니다. 이 학습관은 평생교육을 통해 개인의 역량을 강화하고 지역 사회의 발전에 기여하는 것을 목표로 합니다. 

대전 평생학습관에서는 다양한 강좌와 프로그램이 운영되고 있으며, 이는 일반 교양, 직업기술, 문화예술 등 여러 분야를 아우르고 있습니다. 주민들은 이러한 프로그램을 통해 새로운 기술을 배우거나 취미를 개발할 수 있으며, 인문학적 소양을 넓힐 수 있는 기회를 가질 수 있습니다.

또한, 이곳은 학습자들 간의 교류와 네트워킹의 장을 제공하여 지역 사회의 연결성을 강화합니다. 세미나, 워크숍 및 다양한 이벤트가 수시로 개최되어 주민들에게 다양한 학습 경험을 제공합니다.

시설 내에는 강의실, 세미나실, 도서관 및 기타 학습에 필요한 설비가 갖추어져 있어 쾌적한 환경에서 학습할 수 있습니다. 대전 평생학습관은 모든 연령대의 주민들이 손쉽게 접근할 수 있도록 위치하고 있으며, 대중교통을 통해 쉽게 방문할 수 있습니다.

대전 평생학습관은 평생 학습을 통해 개인의 삶의 질을 높이고, 지속 가능한 지역 사회 발전에 기여하고자 하는 이들에게 이상적인 장소입니다. 방문객들은 이곳에서 새로운 지식을 얻고, 지역 사회와의 상호작용을 통해 보다 풍요로운 생활을 경험할 수 있을 것입니다.",36.3349455,127.4373212
대전 시립연정국악원,문화명소,대전 서구 둔산대로 181,0.0,0,042-270-8500,일요일: 휴무일 | 월요일: 오전 9:00~오후 6:00 | 화요일: 오전 9:00~오후 6:00 | 수요일: 오전 9:00~오후 6:00 | 목요일: 오전 9:00~오후 6:00 | 금요일: 오전 9:00~오후 6:00 | 토요일: 휴무일,"대전 시립연정국악원은 한국 전통 음악과 문화를 체험할 수 있는 중요한 문화 공간입니다. 이곳은 대전광역시에 위치해 있으며, 국악의 보존과 발전을 목표로 다양한 공연과 교육 프로그램을 제공합니다. 

연정국악원은 현대적인 시설을 갖추고 있어 관람객에게 쾌적한 환경을 제공합니다. 내부에는 대규모의 공연장이 마련되어 있어 국악 공연은 물론, 다양한 문화 예술 행사가 정기적으로 개최됩니다. 이를 통해 방문객들은 한국 전통 음악의 아름다움을 직접 경험할 수 있습니다.

또한, 대전 시립연정국악원은 전통 음악을 배우고자 하는 사람들을 위한 교육 프로그램도 운영하고 있습니다. 국악을 처음 접하는 사람들도 쉽게 이해하고 즐길 수 있도록 다양한 체험 프로그램이 마련되어 있어, 가족 단위 방문객에게도 좋은 경험이 될 것입니다.

근처에는 대전의 다른 문화 명소들도 자리잡고 있어, 국악원을 방문한 후 대전의 다양한 관광지를 둘러보는 것도 좋습니다. 국악과 한국 전통 문화에 관심이 있는 여행자라면 대전 시립연정국악원은 놓치지 말아야 할 필수 방문지입니다.",36.3655896,127.4419839
대전 컨벤션센터,문화명소,대전 유성구 엑스포로 107,4.0,2146,042-629-6363,정보 없음,"대전 컨벤션센터(Daejeon Convention Center, DCC)는 대한민국 대전에 위치한 현대적이고 다목적 시설로, 다양한 규모의 회의, 전시, 이벤트 등을 개최할 수 있는 장소입니다. 2008년에 개관한 이곳은 대전광역시의 과학과 기술, 비즈니스 중심지인 엑스포 과학공원 근처에 위치해 있으며, 첨단 과학기술 도시로서 대전의 위상을 더욱 강화하고 있습니다.

대전 컨벤션센터는 대규모 국제회의나 전시회는 물론, 중소규모의 세미나, 워크숍, 기업 행사 등을 유치할 수 있는 다양한 시설을 갖추고 있습니다. 주요 시설로는 대형 전시홀, 다양한 크기의 회의실, 연회장 등이 있으며, 최신 기술이 적용된 음향 및 영상 장비가 완비되어 있어 어떤 행사든 성공적으로 진행할 수 있습니다.

또한, 대전 컨벤션센터는 교통이 편리한 위치에 있어 접근성이 뛰어납니다. 대전역과 인접해 있으며, 고속도로와 지하철, 버스 등의 대중교통을 통해 쉽게 접근할 수 있습니다. 이와 더불어 주변에는 대전시립미술관, 한밭수목원, 국립중앙과학관 등 다양한 관광 명소가 있어, 행사를 참가한 방문객들이 대전의 문화와 자연을 함께 즐길 수 있는 기회를 제공합니다.

컨벤션센터 주변에는 다양한 숙박 시설과 식당들이 있어 방문객들이 편리하게 이용할 수 있으며, 대전의 맛집 탐방이나 쇼핑을 즐기기에도 적합합니다. 대전 컨벤션센터는 이러한 장점을 바탕으로 국내외 다양한 행사와 전시회를 성공적으로 개최하며, 대전을 찾는 방문객들에게 다채로운 경험을 선사하고 있습니다.",36.3251643,127.4261643
우송예술회관,문화명소,대전 동구 동대전로 171,4.0,377,042-250-1100,일요일: 휴무일 | 월요일: 오전 9:00~오후 6:00 | 화요일: 오전 9:00~오후 6:00 | 수요일: 오전 9:00~오후 6:00 | 목요일: 오전 9:00~오후 6:00 | 금요일: 오전 9:00~오후 6:00 | 토요일: 휴무일,"우송예술회관은 대전광역시에 위치한 문화 예술 공간으로, 다양한 공연과 예술 행사가 열리는 곳입니다. 이 회관은 주로 연극, 음악회, 무용 공연 등 다양한 장르의 예술 작품을 관람할 수 있는 장소로, 예술 애호가들에게 인기가 높습니다. 현대적인 시설과 음향 시스템을 자랑하여 방문객들에게 최상의 관람 경험을 제공합니다.

우송예술회관은 대중교통 접근성이 좋아 대전 시내 어디서든 편리하게 방문할 수 있으며, 주변에는 다양한 식당과 카페가 있어 공연 전후로 식사나 차 한 잔의 여유를 즐기기에도 좋습니다. 또한, 회관에서는 지역 예술가들을 지원하고 육성하기 위한 프로그램도 운영하고 있어, 대전의 문화 예술 발전에 기여하고 있습니다.

방문 시에는 사전에 공연 일정과 티켓 정보를 확인하는 것이 좋으며, 인기 있는 공연은 빠르게 매진될 수 있으니 서둘러 예약하는 것이 좋습니다. 우송예술회관은 대전에서 예술적 감성을 채우고 특별한 문화 체험을 하고 싶은 분들에게 추천할 만한 곳입니다.",36.3679309,127.3877917
동구청소년자연수련관,문화명소,대전 동구 산내로474번길 123,4.0,2,042-274-2270,정보 없음,"동구청소년자연수련관은 대전광역시 동구에 위치한 청소년을 위한 자연 친화적인 수련 공간입니다. 이곳은 청소년들이 자연 속에서 다양한 체험 활동을 통해 자기 발견과 성장을 할 수 있도록 돕는 목적으로 설립되었습니다.

수련관은 아름다운 자연 경관에 둘러싸여 있으며, 청소년들이 자연과 가까워질 수 있는 다양한 프로그램을 제공합니다. 이는 생태 체험, 모험 활동, 팀 빌딩 활동 등으로 구성되어 있어 청소년들이 자연의 소중함을 배우고 팀워크를 강화할 수 있는 기회를 제공합니다.

시설 내부에는 숙박시설, 강의실, 체육관 등이 잘 갖추어져 있어 여러 날에 걸친 캠프나 워크숍을 진행하기에 적합합니다. 또한, 청소년들이 편안하게 머물 수 있도록 안전하고 쾌적한 환경을 조성하고 있습니다.

동구청소년자연수련관은 교육기관, 청소년 단체 및 가족 단위 방문객에게도 열려 있어 다양한 연령층이 함께 즐길 수 있는 장소입니다. 자연 속에서의 배움과 놀이를 통해 청소년들이 더욱 건강하고 창의적인 미래를 그려나가는 데 이바지하는 특별한 공간이라고 할 수 있습니다.",36.3750219,127.3916916
SPACE SSEE,문화명소,대전 중구 중앙로130번길 37-6,0.0,0,정보 없음,정보 없음,"SPACE SSEE는 대전의 유성구에 위치한 현대적인 문화 공간으로, 과학과 예술이 조화를 이루는 복합 문화 시설입니다. 이곳은 다양한 전시와 이벤트를 통해 방문객들에게 과학기술의 혁신적인 측면을 예술적 관점에서 경험할 수 있는 기회를 제공합니다. 

SPACE SSEE는 국내외 아티스트와 과학자들이 협력하여 제작한 작품들이 전시되며, 대전의 과학적 유산을 반영하는 콘텐츠가 주를 이룹니다. 다양한 멀티미디어 전시, 인터랙티브 설치작업, 그리고 첨단 기술을 활용한 공연 등을 통해 방문객들은 새로운 시각으로 과학과 예술을 탐구할 수 있습니다.

또한, 이곳에서는 어린이와 성인을 위한 워크숍과 강연도 자주 열려, 교육적인 측면에서도 큰 역할을 하고 있습니다. 주변에는 대전의 다른 명소와 자연환경이 잘 어우러져 있어, 하루를 알차게 보낼 수 있는 코스도 마련되어 있습니다. 대전을 방문하는 여행자라면 과학과 예술의 융합을 한자리에서 느낄 수 있는 SPACE SSEE를 꼭 방문해보시길 추천드립니다.",36.33781159999999,127.4459004
이공갤러리,문화명소,대전 중구 대흥로139번길 36,4.2,19,042-254-7978,정보 없음,"이공갤러리는 대전에 위치한 현대미술 갤러리로, 예술과 문화에 대한 깊은 이해와 감상을 제공하는 공간입니다. 이곳은 주로 현대미술 작품을 전시하며, 지역 예술가들의 작품뿐만 아니라 국내외 다양한 작가들의 작품도 만나볼 수 있습니다. 이공갤러리는 전시뿐만 아니라 다양한 워크숍, 강연, 문화 프로그램도 운영하여 방문객들이 예술을 더욱 가까이에서 체험할 수 있도록 돕습니다. 갤러리 내부는 모던하고 세련된 디자인으로 꾸며져 있으며, 작품 감상에 집중할 수 있도록 조용하고 차분한 분위기를 제공합니다. 대전을 방문하는 여행자라면, 이공갤러리에서 현대미술의 다양성과 창의성을 경험해보는 것을 추천합니다.",36.2229909,127.4496629
쌍리갤러리,문화명소,대전 중구 중앙로130번길 46,4.4,161,042-242-2020,일요일: 오전 11:00~오후 7:00 | 월요일: 오전 11:00~오후 7:00 | 화요일: 오전 11:00~오후 7:00 | 수요일: 오전 11:00~오후 7:00 | 목요일: 오전 11:00~오후 7:00 | 금요일: 오전 11:00~오후 7:00 | 토요일: 오전 11:00~오후 7:00,"쌍리갤러리는 대전의 독특한 예술 공간으로, 지역 예술가들의 작품을 감상할 수 있는 특별한 장소입니다. 이 갤러리는 현대 미술을 중심으로 다양한 전시회를 개최하여 예술 애호가들에게 신선한 경험을 제공합니다. 쌍리갤러리는 단순한 전시 공간을 넘어 작품을 통해 소통하고 교류할 수 있는 플랫폼을 지향하고 있습니다.

갤러리 안에서는 회화, 조각, 사진 등 다양한 예술 작품을 감상할 수 있으며, 종종 작가와의 만남이나 특별 워크숍 같은 이벤트도 열립니다. 이러한 프로그램은 방문객들이 예술을 더 깊이 이해하고 체험할 수 있는 기회를 제공합니다.

쌍리갤러리는 대전의 문화적 다양성과 창의성을 반영하는 공간으로, 예술을 사랑하는 사람이라면 꼭 방문해보아야 할 곳입니다. 대전의 다른 관광 명소와도 가까워 하루 코스로도 알차게 즐길 수 있습니다. 방문 전 전시 스케줄을 확인하면 더욱 알찬 방문이 될 것입니다.",36.3264643,127.4254324
