name,종류,address,rating,review_count,전화번호,영업시간,description,latitude,longitude
하레하레 유성점,빵집,대전광역시 유성구 봉명동 1017-7,3.0,1.0,042-477-1596,일요일: 오전 10:00~오후 8:00 | 월요일: 오전 10:00~오후 8:00 | 화요일: 오전 10:00~오후 8:00 | 수요일: 오전 10:00~오후 8:00 | 목요일: 오전 10:00~오후 8:00 | 금요일: 오전 10:00~오후 8:00 | 토요일: 오전 10:00~오후 8:00,"하레하레 유성점은 대전광역시 유성구에 위치한 인기 있는 일본식 이자카야 레스토랑입니다. 이곳은 전통적인 일본 요리와 현대적인 감각이 조화를 이루어, 맛있는 음식을 즐기기에 최적의 장소입니다. 하레하레 유성점은 따뜻하고 아늑한 분위기로 꾸며져 있어 친구나 가족과 함께 편안한 시간을 보내기에 좋습니다.

메뉴는 신선한 재료를 사용한 각종 사시미, 스시, 덴푸라 등 다양한 일본 요리를 제공합니다. 또한, 다양한 종류의 일본주와 사케를 함께 즐길 수 있어 일본의 맛을 한층 더 깊이 경험할 수 있습니다. 이곳은 특히 저녁 시간대에 활기를 띠며, 예약을 권장할 정도로 많은 방문객이 찾는 인기 있는 장소입니다.

하레하레 유성점은 유성구의 주요 관광지와도 가까워, 대전 여행 중 일본 음식을 맛보고 싶다면 꼭 방문해볼 만한 곳입니다. 훌륭한 서비스와 함께 정통 일본 요리를 경험할 수 있는 이자카야로, 만족스러운 식사 시간을 보낼 수 있을 것입니다.",36.3513756,127.3469605
하루팡,빵집,대전광역시 유성구 봉명동 611-1 호 그랑펠리체,4.6,9.0,정보 없음,정보 없음,"하루팡은 대전의 독특한 디저트 카페로, 주로 수제 디저트와 다양한 음료를 제공하는 곳입니다. 이 카페는 감각적인 인테리어와 아늑한 분위기로 유명하여, 친구들과의 모임이나 특별한 날을 기념하기에 좋은 장소입니다. 메뉴에는 신선한 재료로 만든 케이크, 타르트, 쿠키 등 다양한 디저트가 있으며, 특히 계절에 따라 변화하는 특별 메뉴도 제공합니다. 커피, 차, 주스 같은 음료도 다양하게 준비되어 있어 디저트와 함께 즐기기 좋습니다. 하루팡은 대전에서 디저트를 좋아하는 사람들에게 꼭 추천할 만한 장소로, 맛있는 디저트를 즐기며 여유로운 시간을 보내기에 최적의 공간입니다. 방문 전에 운영 시간을 확인하고 가는 것이 좋습니다.",36.3594174,127.3445269
르뺑99-1,빵집,대전광역시 유성구 봉명동 650,342.0,342.0,정보 없음,정보 없음,"르뺑99-1은 대전 유성구에 위치한 매력적인 베이커리 카페로, 지역 주민들과 관광객들 사이에서 인기를 끌고 있는 곳입니다. 이곳은 정성스럽게 구워낸 다양한 종류의 빵과 페이스트리를 제공하며, 신선한 재료를 사용해 풍부한 맛을 자랑합니다. 또한, 커피와 차를 비롯한 다양한 음료도 함께 즐길 수 있어, 아침 식사나 브런치를 즐기기에 안성맞춤입니다.

르뺑99-1의 내부는 아늑하고 편안한 분위기로 꾸며져 있어, 친구나 가족과 함께 여유로운 시간을 보내기 좋습니다. 계절에 따라 변하는 창밖의 경치를 감상하며, 여유롭게 독서나 대화를 즐기기에도 제격입니다. 대전을 여행 중이라면 한 번쯤 들러서 현지의 맛있는 빵과 따뜻한 음료를 즐기며 휴식을 취해보세요. 이곳은 단순한 카페 이상의 경험을 선사할 것입니다.",36.3579133,127.3472748
몽심도안점,빵집,대전광역시 서구 도안동 998,4.8,19.0,정보 없음,일요일: 오전 8:00~오후 10:00 | 월요일: 오전 8:00~오후 10:00 | 화요일: 오전 8:00~오후 10:00 | 수요일: 오전 8:00~오후 10:00 | 목요일: 오전 8:00~오후 10:00 | 금요일: 오전 8:00~오후 10:00 | 토요일: 오전 8:00~오후 10:00,"몽심도안점은 대전에 위치한 한국 전통 디저트 카페로, 현대적인 감각과 전통이 조화를 이루는 독특한 장소입니다. 이곳에서는 한국의 전통적인 떡과 다과를 현대적으로 재해석한 다양한 디저트를 맛볼 수 있습니다. 예를 들어, 인절미 빙수나 쑥떡 라테 같은 메뉴는 전통적인 재료를 사용하면서도 색다른 맛을 제공합니다. 

카페의 인테리어는 전통적인 요소와 현대적인 디자인이 어우러져 있어, 방문객에게 아늑하면서도 세련된 분위기를 선사합니다. 또한, 대전의 도안 지역에 위치해 있어, 주변의 다양한 명소와 함께 방문하기 좋습니다. 이곳은 가족, 친구, 연인과 함께 특별한 디저트를 즐기며 편안한 시간을 보내기에 안성맞춤입니다. 

몽심도안점은 대전에서 전통과 현대가 만나는 특별한 경험을 찾는 이들에게 추천할 만한 곳입니다. 디저트를 즐기며 한국의 전통적인 맛과 문화를 색다르게 체험해 보세요.",36.3260248,127.3451247
꾸드뱅,빵집,대전광역시 유성구 지족동 575-5,4.3,517.0,정보 없음,일요일: 오후 12:00~8:00 | 월요일: 오후 12:00~8:00 | 화요일: 오후 12:00~8:00 | 수요일: 오후 12:00~8:00 | 목요일: 오후 12:00~8:00 | 금요일: 오후 12:00~8:00 | 토요일: 오후 12:00~8:00,"꾸드뱅은 대전의 유서 깊은 지역 중 하나로, 많은 여행객들이 찾는 인기 있는 장소입니다. 이곳은 전통과 현대가 조화를 이루는 곳으로, 다양한 문화적 경험을 제공합니다. 꾸드뱅은 특히 독특한 건축 양식과 역사적인 건물들로 유명하여, 방문객들에게 마치 시간 여행을 하는 듯한 느낌을 줍니다.

이 지역에서는 지역 특유의 맛과 멋을 느낄 수 있는 다양한 음식점과 카페가 즐비해 있어 미식가들에게도 인기가 많습니다. 또한, 꾸드뱅은 지역 예술가들의 작품을 감상할 수 있는 갤러리와 공방들이 많아 예술에 관심이 있는 여행자들에게도 매력적인 장소입니다.

방문 시, 꾸드뱅의 좁은 골목길을 걸으며 소소한 가게들을 둘러보거나, 오래된 건물의 아름다움을 감상하는 것도 좋은 경험이 될 것입니다. 이곳은 대전의 과거와 현재가 공존하는 매력적인 장소로, 여행자들에게 잊지 못할 추억을 선사할 것입니다.",36.3689074,127.3162367
몽심 한남대점,빵집,대전광역시 대덕구 오정동 175-45 1층,4.4,18.0,042-825-3033,일요일: 오전 8:30~오후 10:00 | 월요일: 오전 8:30~오후 10:00 | 화요일: 오전 8:30~오후 10:00 | 수요일: 오전 8:30~오후 10:00 | 목요일: 오전 8:30~오후 10:00 | 금요일: 오전 8:30~오후 10:00 | 토요일: 오전 8:30~오후 10:00,"몽심 한남대점은 대전광역시 동구 한남대학교 근처에 위치한 인기 있는 카페입니다. 이곳은 특히 학생들과 젊은 층에게 사랑받는 장소로, 편안한 분위기와 다양한 메뉴로 유명합니다.

카페 내부는 모던하면서도 아늑한 인테리어로 꾸며져 있어, 공부나 독서를 하기에 좋은 환경을 제공합니다. 넓은 창문을 통해 들어오는 자연 채광은 공간을 더욱 환하게 만들어 줍니다. 또한, 무료 와이파이와 충전 시설이 잘 갖춰져 있어 노트북을 이용한 작업이나 긴 시간 머무르기에 적합합니다.

몽심 한남대점은 다양한 커피 메뉴와 함께 신선한 디저트를 제공합니다. 특히, 이곳의 시그니처 메뉴인 '몽심 라떼'와 '수제 케이크'는 방문객들 사이에서 인기가 높습니다. 계절마다 바뀌는 특별 메뉴도 있어 방문할 때마다 새로운 맛을 경험할 수 있습니다.

카페는 한남대학교와 인접해 있어, 대중교통을 이용하기에 편리하며, 주변에 산책하기 좋은 공원과 다양한 먹거리들이 풍부하여 대전의 대학가 문화를 느끼기에 좋은 장소입니다. 몽심 한남대점은 편안한 시간을 보내고자 하는 사람들에게 추천할 만한 장소입니다.",36.3518735,127.4249686
몽심 대흥점,빵집,대전광역시 중구 중교로 32 1 층,4.5,2.0,정보 없음,일요일: 오후 12:00~8:00 | 월요일: 오후 12:00~8:00 | 화요일: 오후 12:00~8:00 | 수요일: 오후 12:00~8:00 | 목요일: 오후 12:00~8:00 | 금요일: 오후 12:00~8:00 | 토요일: 오후 12:00~8:00,"몽심 대흥점은 대전광역시 중구 대흥동에 위치한 인기 있는 디저트 카페입니다. 이곳은 아기자기한 인테리어와 함께 편안한 분위기를 제공하여, 친구, 가족, 연인과 함께 여유로운 시간을 보내기에 적합한 장소입니다. 몽심은 특히 다양한 종류의 수제 디저트와 음료로 유명합니다. 대표적인 메뉴로는 부드러운 크림과 신선한 과일이 어우러진 케이크와 다양한 맛의 마카롱 등이 있으며, 커피나 차와 함께 즐기기에 좋습니다. 또한, 계절에 맞춘 특별한 디저트를 제공하기 때문에 방문할 때마다 새로운 맛을 경험할 수 있습니다. 카페 내부는 따뜻한 조명과 아늑한 좌석 배치로 꾸며져 있어, 사진을 찍기에도 훌륭한 장소입니다. 대전 도심 속에서 달콤한 휴식을 원하신다면 몽심 대흥점을 방문해 보세요.",36.3250263,127.4235105
비머스트 봉명점,빵집,대전광역시 유성구 봉명서로 21-3 비머스트 1층,4.8,6.0,050-71360-9137,일요일: 오전 11:00~오후 7:00 | 월요일: 오전 11:00~오후 7:00 | 화요일: 휴무일 | 수요일: 휴무일 | 목요일: 오전 11:00~오후 7:00 | 금요일: 오전 11:00~오후 7:00 | 토요일: 오전 11:00~오후 7:00,"비머스트 봉명점은 대전에 위치한 독특한 카페로, 방문객들에게 특별한 커피 경험을 제공합니다. 이곳은 모던하고 세련된 인테리어로 꾸며져 있어, 편안한 분위기 속에서 여유로운 시간을 보낼 수 있습니다. 비머스트는 프리미엄 원두를 사용하여 정성껏 내린 커피를 제공하며, 다양한 커피 메뉴와 함께 디저트도 즐길 수 있습니다. 특히, 커피 애호가들에게는 핸드드립 커피나 스페셜티 커피를 추천합니다.

봉명점은 대전의 다른 관광 명소와도 가까운 거리에 위치해 있어, 여행 중 잠시 들러 휴식을 취하기에 좋은 장소입니다. 또한, 카페 내부에는 다양한 소품과 예술 작품들이 전시되어 있어 감상하는 재미도 있습니다. 친구나 가족과 함께 또는 혼자서도 편안하게 시간을 보낼 수 있는 이곳에서 대전의 커피 문화를 체험해보세요.",36.3443759,127.3414387
비머스트 도안점,빵집,대전광역시 서구 용소로46번길 34,5.0,1.0,정보 없음,일요일: 오전 11:00~오후 8:00 | 월요일: 휴무일 | 화요일: 휴무일 | 수요일: 오전 11:00~오후 8:00 | 목요일: 오전 11:00~오후 8:00 | 금요일: 오전 11:00~오후 8:00 | 토요일: 오전 11:00~오후 8:00,"비머스트 도안점은 대전광역시 유성구 도안동에 위치한 인기 있는 카페입니다. 이곳은 특별히 디자인된 세련된 인테리어와 함께 편안한 분위기를 제공하여 방문객들이 여유롭게 시간을 보낼 수 있는 공간입니다. 

비머스트는 고급 원두를 사용하여 신선하고 풍부한 맛의 커피를 제공하며, 다양한 음료 메뉴와 디저트를 함께 즐길 수 있습니다. 특히, 이곳의 시그니처 메뉴들은 방문객들에게 특별한 경험을 선사합니다. 

카페 내부는 넓고 쾌적하며, 자연 채광이 잘 들어오는 창가 자리도 마련되어 있어 친구들과의 만남이나 개인적인 시간을 보내기에 좋습니다. 또한, 무료 Wi-Fi와 충전 시설이 구비되어 있어 노트북을 이용한 작업이나 공부를 하기에도 적합합니다.

비머스트 도안점은 대전 지역 주민들뿐만 아니라 관광객들에게도 사랑받는 장소로, 대전을 방문할 때 놓치지 말아야 할 카페 중 하나입니다. 근처에 위치한 다양한 문화 시설이나 쇼핑 장소를 둘러본 후 잠시 휴식을 취하기에 완벽한 장소입니다.",36.307845,127.3533288
빵 한모금,빵집,대전광역시 동구 자양동 197-8,4.5,188.0,정보 없음,정보 없음,"빵 한모금은 대전 중구 대흥동에 위치한 독특하고 매력적인 베이커리 카페입니다. 이곳은 고급스러운 디저트와 다양한 종류의 빵을 맛볼 수 있는 곳으로, 특히 건강한 재료를 사용한 빵을 제공하는 것으로 유명합니다. 카페의 이름처럼, 한 입 베어 물 때마다 풍부한 맛과 향이 입안 가득 퍼지는 경험을 할 수 있습니다.

빵 한모금은 따뜻하고 아늑한 분위기의 인테리어로 꾸며져 있어, 편안한 시간을 보내기에 좋습니다. 창문 너머로 보이는 대흥동의 거리 풍경을 감상하며 커피 한 잔과 함께 여유로운 시간을 즐길 수 있습니다. 또한, 다양한 종류의 수제 잼과 스프레드도 판매하고 있어, 집으로 돌아갈 때 특별한 선물로 가져가기에도 좋습니다.

대전의 문화와 예술이 살아 숨 쉬는 대흥동을 방문할 계획이라면, 빵 한모금에 들러 맛있는 빵과 함께 특별한 시간을 보내보세요. 이곳은 맛있는 빵뿐만 아니라, 지역 주민들과 여행자들이 어울리는 소통의 장으로도 사랑받고 있습니다.",36.3391921,127.4492368
